iter	Logloss
154	0.0008405755605
155	0.0008328648814
156	0.000818395588
157	0.0008095594499
158	0.0008020405401
159	0.0007936515943
160	0.0007846301966
161	0.0007734102946
162	0.0007587068206
163	0.0007496323545
164	0.0007414260993
165	0.0007340193727
166	0.0007242847287
167	0.0007166498028
168	0.0007096068496
169	0.0007043889276
170	0.0006980016806
171	0.0006919283152
172	0.0006841537858
173	0.000678840902
174	0.0006737358289
175	0.000668380143
176	0.0006626193548
177	0.0006576180715
178	0.0006476161759
179	0.0006422502651
180	0.0006368293487
181	0.0006319277708
182	0.0006245081788
183	0.000619385635
184	0.0006139972322
185	0.0006088320474
186	0.0006022400095
187	0.0005976373883
188	0.0005938323889
189	0.0005844193118
190	0.0005788679943
191	0.000572673588
192	0.0005670228893
193	0.0005634208839
194	0.0005592226933
195	0.0005550277305
196	0.0005483139089
197	0.0005448368719
198	0.0005372917798
199	0.0005342528374
200	0.0005310302405
201	0.0005268534599
202	0.0005232284899
203	0.000520104511
204	0.000516821894
205	0.0005129046194
206	0.0005049257053
207	0.0005021021935
208	0.0004991284785
209	0.0004934362017
210	0.0004907087341
211	0.0004869314207
212	0.0004838987814
213	0.000480733324
214	0.0004780900306
215	0.000474499705
216	0.0004716806827
217	0.0004690033783
218	0.0004658978074
219	0.0004627382866
220	0.0004583659493
221	0.0004553821336
222	0.0004527457967
223	0.0004503359593
224	0.0004475804269
225	0.000444639818
226	0.0004418088068
227	0.0004389201031
228	0.0004365502844
229	0.0004341310331
230	0.000431309845
231	0.0004274727683
232	0.0004235491492
233	0.0004199883312
234	0.0004170560683
235	0.0004133015904
236	0.0004108533145
237	0.0004081130775
238	0.0004060306176
239	0.0004041743281
240	0.0004012458198
241	0.0003990583713
242	0.0003963671081
243	0.0003941633398
244	0.0003907534272
245	0.0003885558224
246	0.0003862220108
247	0.0003812528155
248	0.0003788840665
249	0.0003771613264
250	0.0003751626842
251	0.0003720958133
252	0.000368190693
253	0.0003662988612
254	0.0003634006139
255	0.0003612992992
256	0.0003592496675
257	0.0003574694317
258	0.0003531760201
259	0.0003517230094
260	0.0003495024353
261	0.0003478598384
262	0.0003461796924
263	0.0003443297035
264	0.0003426241189
265	0.0003404700295
266	0.0003389946883
267	0.0003363119299
268	0.0003337457088
269	0.0003322745586
270	0.0003301442497
271	0.0003273222681
272	0.0003261989513
273	0.0003248185475
274	0.0003233699845
275	0.0003218816099
276	0.0003200299635
277	0.0003188137525
278	0.0003169130684
279	0.0003150952136
280	0.0003125906653
281	0.0003107508264
282	0.0003097518445
283	0.0003083519258
284	0.0003071496904
285	0.0003054090532
286	0.0003038757681
287	0.0003027516613
288	0.0003016565771
289	0.0003005991807
290	0.0002991516762
291	0.0002979530906
292	0.0002965550293
293	0.0002952863943
294	0.000294159376
295	0.0002924530974
296	0.0002906394208
297	0.000288167261
298	0.0002869353019
299	0.0002852721585
300	0.0002840012009
301	0.00028302206
302	0.0002818872741
303	0.0002804558012
304	0.0002794919654
305	0.0002782403922
306	0.0002768355344
307	0.0002758493699
308	0.000273127726
309	0.0002718754993
310	0.0002705305957
311	0.0002693009165
312	0.0002679598321
313	0.0002667037727
314	0.0002658553081
315	0.0002644051893
316	0.0002632652834
317	0.000262225736
318	0.0002613785529
319	0.0002600879629
320	0.0002583570846
321	0.0002574974032
322	0.0002563202414
323	0.00025512116
324	0.0002536051539
325	0.0002521999741
326	0.0002514351093
327	0.0002500255497
328	0.0002488294033
329	0.0002473814012
330	0.0002460829956
331	0.0002451720629
332	0.000244367993
333	0.0002432248809
334	0.000241707065
335	0.0002410089617
336	0.000239856305
337	0.0002391826591
338	0.000238302091
339	0.0002375843845
340	0.0002367827299
341	0.0002352533604
342	0.0002344355148
343	0.0002338005604
344	0.0002331454522
345	0.0002323268019
346	0.0002315656535
347	0.0002306840321
348	0.000229946004
349	0.0002288310359
350	0.0002281058691
351	0.0002273878212
352	0.0002266437039
353	0.0002255695448
354	0.0002241740174
355	0.0002234197919
356	0.0002223495873
357	0.0002213985274
358	0.0002207201783
359	0.0002199010535
360	0.0002191271327
361	0.0002183077189
362	0.0002177896717
363	0.0002172754608
364	0.0002165375015
365	0.0002158050932
366	0.0002148836143
367	0.0002143909672
368	0.0002136829126
369	0.000213061053
370	0.0002124591277
371	0.000211564117
372	0.0002108121174
373	0.0002099381031
374	0.0002090857061
375	0.0002085342529
376	0.000207910306
377	0.000207018398
378	0.0002064488846
379	0.0002058806915
380	0.0002054137064
381	0.0002047624279
382	0.0002042069969
383	0.0002036434916
384	0.000202976565
385	0.0002024919093
386	0.0002016713889
387	0.0002011501678
388	0.0002005257378
389	0.000199753841
390	0.0001991487624
391	0.0001985434081
392	0.0001980795639
393	0.0001974839986
394	0.0001969648573
395	0.000196410091
396	0.0001957795816
397	0.0001952658861
398	0.0001947321848
399	0.000194087586
400	0.0001935488785
401	0.0001929165793
402	0.0001924024583
403	0.0001917514815
404	0.0001911141407
405	0.000190581712
406	0.000190182336
407	0.0001892610634
408	0.0001887861792
409	0.000188362172
410	0.0001878800382
411	0.0001872421555
412	0.0001866946732
413	0.0001862148561
414	0.0001857312641
415	0.0001853125897
416	0.0001847119399
417	0.0001841539727
418	0.0001836042508
419	0.0001828408754
420	0.0001824828738
421	0.0001820343601
422	0.000181606474
423	0.0001811790225
424	0.0001808151268
425	0.0001804769476
426	0.0001799660222
427	0.0001795584782
428	0.0001790526547
429	0.000178638984
430	0.0001779958121
431	0.0001775046244
432	0.000177123728
433	0.0001766082835
434	0.0001760855497
435	0.0001754850407
436	0.0001751328261
437	0.0001744940517
438	0.0001741550828
439	0.0001734001831
440	0.0001730353224
441	0.0001725849202
442	0.0001721510769
443	0.0001717673702
444	0.0001713367338
445	0.0001709265191
446	0.0001704123614
447	0.0001699506792
448	0.0001694016381
449	0.0001690742938
450	0.0001685683075
451	0.000168091906
452	0.0001676291763
453	0.0001673102011
454	0.0001668168355
455	0.0001662930366
456	0.0001657823681
457	0.0001654342267
458	0.0001651312321
459	0.0001648134444
460	0.0001645043608
461	0.0001641094005
462	0.0001637648911
463	0.0001633683641
464	0.0001629952833
465	0.000162487082
466	0.0001620775109
467	0.000161719017
468	0.0001614264665
469	0.0001611397152
470	0.0001606955276
471	0.0001602711717
472	0.0001599547326
473	0.0001596967693
474	0.0001594151309
475	0.0001591230649
476	0.0001587117029
477	0.0001584322457
478	0.0001581166115
479	0.0001576667131
480	0.0001573543364
481	0.0001570782616
482	0.0001567438298
483	0.0001564110399
484	0.0001561695946
485	0.0001557548775
486	0.0001554599052
487	0.0001550164574
488	0.0001546704168
489	0.0001543435029
490	0.0001540121058
491	0.0001536874257
492	0.0001533983261
493	0.000153057333
494	0.0001527204584
495	0.0001523878312
496	0.0001520973648
497	0.0001516209153
498	0.0001512380352
499	0.0001509690279
500	0.0001506840921
501	0.0001503148152
502	0.000149949797
503	0.0001496691037
504	0.0001492680195
505	0.0001489486733
506	0.0001486508014
507	0.0001483331981
508	0.0001480210243
509	0.0001476664473
510	0.0001473951685
511	0.0001470276355
512	0.0001467731716
513	0.0001464855451
514	0.0001461146655
515	0.0001457846619
516	0.0001454811949
517	0.0001452182376
518	0.0001448545224
519	0.0001445386282
520	0.0001442407698
521	0.0001439828357
522	0.0001436874678
523	0.0001434276579
524	0.000143172655
525	0.0001429186465
526	0.0001426314927
527	0.0001423457818
528	0.0001420952082
529	0.0001418456015
530	0.0001415361816
531	0.0001412886945
532	0.0001410051343
533	0.0001406980747
534	0.0001404537948
535	0.0001401510184
536	0.0001399087871
537	0.0001396352839
538	0.0001393950213
539	0.0001391554879
540	0.0001389168553
541	0.0001387135769
542	0.0001384766014
543	0.0001382406847
544	0.0001380054747
545	0.0001377713119
546	0.0001375378467
547	0.0001373052465
548	0.0001370735064
549	0.0001367860994
550	0.0001365564144
551	0.0001363275723
552	0.0001362565564
553	0.0001360288126
554	0.0001357341186
555	0.0001354737996
556	0.0001352488677
557	0.0001349696343
558	0.0001347296688
559	0.0001345073937
560	0.0001342315064
561	0.0001340108367
562	0.0001337371915
563	0.0001335394546
564	0.0001333212386
565	0.0001331038008
566	0.0001329081092
567	0.0001326921406
568	0.0001324769376
569	0.0001322099587
570	0.0001319965921
571	0.0001317839764
572	0.0001315719521
573	0.0001313608265
574	0.0001311504396
575	0.0001310161038
576	0.0001308067547
577	0.0001305982878
578	0.0001303393707
579	0.0001301325022
580	0.0001298756145
581	0.0001296703251
582	0.0001294655922
583	0.0001292617131
584	0.000129058384
585	0.0001288557513
586	0.0001286042322
587	0.0001284031283
588	0.0001282027089
589	0.0001280031171
590	0.0001278042015
591	0.000127605813
592	0.0001274080945
593	0.0001272110426
594	0.0001270147977
595	0.0001268192114
596	0.0001266524074
597	0.0001264580339
598	0.000126264309
599	0.0001260710875
600	0.0001258785088
601	0.0001257145161
602	0.0001255232611
603	0.0001253326384
604	0.0001251426448
605	0.0001249532769
606	0.0001247643928
607	0.0001245762672
608	0.0001243887577
609	0.0001242018612
610	0.0001240154373
611	0.0001238566938
612	0.0001236715304
613	0.0001234869679
614	0.0001233030033
615	0.0001231196334
616	0.0001228911764
617	0.0001227091153
618	0.0001225276394
619	0.0001223467457
620	0.0001221664314
621	0.0001219865609
622	0.0001218072647
623	0.0001216286717
624	0.0001214506464
625	0.000121273186
626	0.0001210962876
627	0.0001209199486
628	0.0001207440364
629	0.0001205688081
630	0.0001203941308
631	0.0001202200017
632	0.0001200464182
633	0.0001198733777
634	0.0001197008773
635	0.0001195287876
636	0.0001193573601
637	0.000119186465
638	0.0001190160996
639	0.0001188462614
640	0.0001186933102
641	0.0001185244683
642	0.0001183561462
643	0.0001181883413
644	0.0001180210512
645	0.0001178542733
646	0.0001176880052
647	0.0001175222445
648	0.0001173569887
649	0.0001171922353
650	0.0001170279821
651	0.0001168642267
652	0.0001167009665
653	0.0001165381994
654	0.000116375923
655	0.0001162376653
656	0.0001160762927
657	0.000115930968
658	0.0001157705148
659	0.0001156105413
660	0.0001154510454
661	0.0001152920246
662	0.0001151642697
663	0.0001150061016
664	0.0001148713481
665	0.0001147140482
666	0.0001145572133
667	0.0001144235973
668	0.0001142979212
669	0.0001141649596
670	0.0001140475187
671	0.000113892646
672	0.0001137758119
673	0.000113621735
674	0.0001135282372
675	0.0001133748835
676	0.0001132219766
677	0.0001130695145
678	0.0001130695145
679	0.0001130695145
680	0.0001130695145
681	0.0001130695145
682	0.0001130695145
683	0.0001130695145
684	0.0001130695145
685	0.0001130695145
686	0.0001130695145
687	0.0001130695145
688	0.0001130695145
689	0.0001130695145
690	0.0001130695145
691	0.0001130695145
692	0.0001130695145
693	0.0001130695145
694	0.0001130695145
695	0.0001130695145
696	0.0001130695145
697	0.0001130695145
698	0.0001130695145
699	0.0001130695145
700	0.0001130695145
701	0.0001130695145
702	0.0001130695145
703	0.0001130695145
704	0.0001130695145
705	0.0001130695145
706	0.0001130695145
707	0.0001130695145
708	0.0001130695145
709	0.0001130695145
710	0.0001130695145
711	0.0001130695145
712	0.0001130695145
713	0.0001130695145
714	0.0001130695145
715	0.0001130695145
716	0.0001130695145
717	0.0001130695145
718	0.0001130695145
719	0.0001130695145
720	0.0001130695145
721	0.0001130695145
722	0.0001130695145
723	0.0001130695145
724	0.0001130695145
725	0.0001130695145
726	0.0001130695145
727	0.0001130695145
728	0.0001130695145
729	0.0001130695145
730	0.0001130695145
731	0.0001130695145
732	0.0001130695145
733	0.0001130695145
734	0.0001130695145
735	0.0001130695145
736	0.0001130695145
737	0.0001130695145
738	0.0001130695145
739	0.0001130695145
740	0.0001130695145
741	0.0001130695145
742	0.0001130695145
743	0.0001130695145
744	0.0001130695145
745	0.0001130695145
746	0.0001130695145
747	0.0001130695145
748	0.0001130695145
749	0.0001130695145
750	0.0001130695145
751	0.0001130695145
752	0.0001130695145
753	0.0001130695145
754	0.0001130695145
755	0.0001130695145
756	0.0001130695145
757	0.0001130695145
758	0.0001130695145
759	0.0001130695145
760	0.0001130695145
761	0.0001130695145
762	0.0001130695145
763	0.0001130695145
764	0.0001130695145
765	0.0001130695145
766	0.0001130695145
767	0.0001130695145
768	0.0001130695145
769	0.0001130695145
770	0.0001130695145
771	0.0001130695145
772	0.0001130695145
773	0.0001130695145
774	0.0001130695145
775	0.0001130695145
776	0.0001130695145
777	0.0001130695145
778	0.0001130695145
779	0.0001130695145
780	0.0001130695145
781	0.0001130695145
782	0.0001130695145
783	0.0001130695145
784	0.0001130695145
785	0.0001130695145
786	0.0001130695145
787	0.0001130695145
788	0.0001130695145
789	0.0001130695145
790	0.0001130695145
791	0.0001130695145
792	0.0001130695145
793	0.0001130695145
794	0.0001130695145
795	0.0001130695145
796	0.0001130695145
797	0.0001130695145
798	0.0001130695145
799	0.0001130695145
800	0.0001130695145
801	0.0001130695145
802	0.0001130695145
803	0.0001130695145
804	0.0001130695145
805	0.0001130695145
806	0.0001130695145
807	0.0001130695145
808	0.0001130695145
809	0.0001130695145
810	0.0001130695145
811	0.0001130695145
812	0.0001130695145
813	0.0001130695145
814	0.0001130695145
815	0.0001130695145
816	0.0001130695145
817	0.0001130695145
818	0.0001130695145
819	0.0001130695145
820	0.0001130695145
821	0.0001130695145
822	0.0001130695145
823	0.0001130695145
824	0.0001130695145
825	0.0001130695145
826	0.0001130695145
827	0.0001130695145
828	0.0001130695145
829	0.0001130695145
830	0.0001130695145
831	0.0001130695145
832	0.0001130695145
833	0.0001130695145
834	0.0001130695145
835	0.0001130695145
836	0.0001130695145
837	0.0001130695145
838	0.0001130695145
839	0.0001130695145
840	0.0001130695145
841	0.0001130695145
842	0.0001130695145
843	0.0001130695145
844	0.0001130695145
845	0.0001130695145
846	0.0001130695145
847	0.0001130695145
848	0.0001130695145
849	0.0001130695145
850	0.0001130695145
851	0.0001130695145
852	0.0001130695145
853	0.0001130695145
854	0.0001130695145
855	0.0001130695145
856	0.0001130695145
857	0.0001130695145
858	0.0001130695145
859	0.0001130695145
860	0.0001130695145
861	0.0001130695145
862	0.0001130695145
863	0.0001130695145
864	0.0001130695145
865	0.0001130695145
866	0.0001130695145
867	0.0001130695145
868	0.0001130695145
869	0.0001130695145
870	0.0001130695145
871	0.0001130695145
872	0.0001130695145
873	0.0001130695145
874	0.0001130695145
875	0.0001130695145
876	0.0001130695145
877	0.0001130695145
878	0.0001130695145
879	0.0001130695145
880	0.0001130695145
881	0.0001130695145
882	0.0001130695145
883	0.0001130695145
884	0.0001130695145
885	0.0001130695145
886	0.0001130695145
887	0.0001130695145
888	0.0001130695145
889	0.0001130695145
890	0.0001130695145
891	0.0001130695145
892	0.0001130695145
893	0.0001130695145
894	0.0001130695145
895	0.0001130695145
896	0.0001130695145
897	0.0001130695145
898	0.0001130695145
899	0.0001130695145
900	0.0001130695145
901	0.0001130695145
902	0.0001130695145
903	0.0001130695145
904	0.0001130695145
905	0.0001130695145
906	0.0001130695145
907	0.0001130695145
908	0.0001130695145
909	0.0001130695145
910	0.0001130695145
911	0.0001130695145
912	0.0001130695145
913	0.0001130695145
914	0.0001130695145
915	0.0001130695145
916	0.0001130695145
917	0.0001130695145
918	0.0001130695145
919	0.0001130695145
920	0.0001130695145
921	0.0001130695145
922	0.0001130695145
923	0.0001130695145
924	0.0001130695145
925	0.0001130695145
926	0.0001130695145
927	0.0001130695145
928	0.0001130695145
929	0.0001130695145
930	0.0001130695145
931	0.0001130695145
932	0.0001130695145
933	0.0001130695145
934	0.0001130695145
935	0.0001130695145
936	0.0001130695145
937	0.0001130695145
938	0.0001130695145
939	0.0001130695145
940	0.0001130695145
941	0.0001130695145
942	0.0001130695145
943	0.0001130695145
944	0.0001130695145
945	0.0001130695145
946	0.0001130695145
947	0.0001130695145
948	0.0001130695145
949	0.0001130695145
950	0.0001130695145
951	0.0001130695145
952	0.0001130695145
953	0.0001130695145
954	0.0001130695145
955	0.0001130695145
956	0.0001130695145
957	0.0001130695145
958	0.0001130695145
959	0.0001130695145
960	0.0001130695145
961	0.0001130695145
962	0.0001130695145
963	0.0001130695145
964	0.0001130695145
965	0.0001130695145
966	0.0001130695145
967	0.0001130695145
968	0.0001130695145
969	0.0001130695145
970	0.0001130695145
971	0.0001130695145
972	0.0001130695145
973	0.0001130695145
974	0.0001130695145
975	0.0001130695145
976	0.0001130695145
977	0.0001130695145
978	0.0001130695145
979	0.0001130695145
980	0.0001130695145
981	0.0001130695145
982	0.0001130695145
983	0.0001130695145
984	0.0001130695145
985	0.0001130695145
986	0.0001130695145
987	0.0001130695145
988	0.0001130695145
989	0.0001130695145
990	0.0001130695145
991	0.0001130695145
992	0.0001130695145
993	0.0001130695145
994	0.0001130695145
995	0.0001130695145
996	0.0001130695145
997	0.0001130695145
998	0.0001130695145
999	0.0001130695145
